skill_id,esco_concept_uri,skill_name,skill_type,reuse_level
7f4d1dee-bc5a-495a-926b-17b383b8d8fd,http://data.europa.eu/esco/skill/7f4d1dee-bc5a-495a-926b-17b383b8d8fd,green building standards,knowledge,sector-specific
7f70572d-f0c1-4039-9954-b57dc69981f6,http://data.europa.eu/esco/skill/7f70572d-f0c1-4039-9954-b57dc69981f6,keep updated on innovations in various business fields,skill/competence,cross-sector
7f7756fc-d89d-41d5-93ef-85991603f4ad,http://data.europa.eu/esco/skill/7f7756fc-d89d-41d5-93ef-85991603f4ad,manage financial risk,skill/competence,cross-sector
7f783956-f734-4d56-85de-10f0c1706f8a,http://data.europa.eu/esco/skill/7f783956-f734-4d56-85de-10f0c1706f8a,record customers' personal data,skill/competence,sector-specific
7fb699d9-182a-430e-b7a0-6d8ed05c284b,http://data.europa.eu/esco/skill/7fb699d9-182a-430e-b7a0-6d8ed05c284b,graphic design,knowledge,cross-sector
7fc4c18a-68f3-425a-aadf-f83633be47a1,http://data.europa.eu/esco/skill/7fc4c18a-68f3-425a-aadf-f83633be47a1,learning technologies,knowledge,sector-specific
7feca0cc-f0b3-470d-ba03-48c0f7cff286,http://data.europa.eu/esco/skill/7feca0cc-f0b3-470d-ba03-48c0f7cff286,educate on sustainable tourism,skill/competence,sector-specific
7ff2c668-0e86-418a-a962-4958262ee337,http://data.europa.eu/esco/skill/7ff2c668-0e86-418a-a962-4958262ee337,use communication techniques,skill/competence,cross-sector
7ff9cce1-6518-48db-8f59-2beb81508fb2,http://data.europa.eu/esco/skill/7ff9cce1-6518-48db-8f59-2beb81508fb2,provide information on wind turbines,skill/competence,sector-specific
8029637c-00eb-4764-ae88-387611176c4b,http://data.europa.eu/esco/skill/8029637c-00eb-4764-ae88-387611176c4b,analyse logistic needs,skill/competence,sector-specific
80458486-d231-48c8-b4ae-665c454772a5,http://data.europa.eu/esco/skill/80458486-d231-48c8-b4ae-665c454772a5,manage creative department,skill/competence,cross-sector
8071881c-d652-46e7-9cf4-e06a7f1e57c7,http://data.europa.eu/esco/skill/8071881c-d652-46e7-9cf4-e06a7f1e57c7,manage major incidents,skill/competence,cross-sector
8088750d-8388-4170-a76f-48354c469c44,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,cyber security,knowledge,sector-specific
80ae18bf-f3a4-4f83-b372-7c5c9d686865,http://data.europa.eu/esco/skill/80ae18bf-f3a4-4f83-b372-7c5c9d686865,manage commercial risks,skill/competence,cross-sector
811acf0c-4dd7-4dda-a4fa-7ca498a95204,http://data.europa.eu/esco/skill/811acf0c-4dd7-4dda-a4fa-7ca498a95204,negotiate employment agreements,skill/competence,sector-specific
811bdb9d-5bf7-4b5a-a3f5-4fc2002f6d57,http://data.europa.eu/esco/skill/811bdb9d-5bf7-4b5a-a3f5-4fc2002f6d57,financial capability,knowledge,cross-sector
812590e4-7108-4016-baba-957dcf8213ae,http://data.europa.eu/esco/skill/812590e4-7108-4016-baba-957dcf8213ae,keep updated on the political landscape,skill/competence,cross-sector
81513fdf-5ea9-4375-9bc4-67ad959ac5de,http://data.europa.eu/esco/skill/81513fdf-5ea9-4375-9bc4-67ad959ac5de,contact customers,skill/competence,sector-specific
81633a44-f1db-4a01-a940-804c6905e330,http://data.europa.eu/esco/skill/81633a44-f1db-4a01-a940-804c6905e330,use word processing software,skill/competence,cross-sector
816cb632-848e-43ee-9be0-d13b685498f8,http://data.europa.eu/esco/skill/816cb632-848e-43ee-9be0-d13b685498f8,joint ventures,knowledge,cross-sector
8181aa4c-42bc-4036-a3d2-5cb6bbb34239,http://data.europa.eu/esco/skill/8181aa4c-42bc-4036-a3d2-5cb6bbb34239,handle cybersecurity incidents,skill/competence,sector-specific
81a2db2c-7e55-44d0-9cd9-74c25147d7cd,http://data.europa.eu/esco/skill/81a2db2c-7e55-44d0-9cd9-74c25147d7cd,analyse test data,skill/competence,cross-sector
81a51be0-b205-4853-b8a7-3e11aaf2ad64,http://data.europa.eu/esco/skill/81a51be0-b205-4853-b8a7-3e11aaf2ad64,assess areas for power line installation,skill/competence,cross-sector
81a66a2f-6286-466f-be26-307c85136d6a,http://data.europa.eu/esco/skill/81a66a2f-6286-466f-be26-307c85136d6a,manage vehicle services' financial resources,skill/competence,occupation-specific
81ad8286-cc55-4a08-92a6-38474c35c893,http://data.europa.eu/esco/skill/81ad8286-cc55-4a08-92a6-38474c35c893,instructional strategies,knowledge,sector-specific
81af8698-9873-4b3d-b6d2-8eb275bf170b,http://data.europa.eu/esco/skill/81af8698-9873-4b3d-b6d2-8eb275bf170b,environmental threats,knowledge,sector-specific
81b082fb-9a00-4660-976a-10c985979100,http://data.europa.eu/esco/skill/81b082fb-9a00-4660-976a-10c985979100,IBM InfoSphere Information Server,knowledge,sector-specific
81c50c62-f78e-4aa1-a252-5a714318c7aa,http://data.europa.eu/esco/skill/81c50c62-f78e-4aa1-a252-5a714318c7aa,manipulate medical devices materials,skill/competence,cross-sector
81db5616-3c98-4317-a728-5dae08d44bd4,http://data.europa.eu/esco/skill/81db5616-3c98-4317-a728-5dae08d44bd4,comprehend financial business terminology,skill/competence,cross-sector
81dc035c-921b-4fea-a453-94538e86097c,http://data.europa.eu/esco/skill/81dc035c-921b-4fea-a453-94538e86097c,disseminate messages to people,skill/competence,cross-sector
81e812e6-cf9e-4166-9b3c-b0b8492fe354,http://data.europa.eu/esco/skill/81e812e6-cf9e-4166-9b3c-b0b8492fe354,manage development of promotional material,skill/competence,cross-sector
8215234e-d2eb-45cf-8a1a-c57c2ebef1b7,http://data.europa.eu/esco/skill/8215234e-d2eb-45cf-8a1a-c57c2ebef1b7,analyse education system,skill/competence,cross-sector
82313e12-9d39-47d1-b7c9-78bbd6bb50e2,http://data.europa.eu/esco/skill/82313e12-9d39-47d1-b7c9-78bbd6bb50e2,CAE software,knowledge,cross-sector
82887396-e5bf-4306-af51-3fe8d82790b2,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2,civil engineering,knowledge,cross-sector
82ae17ef-a422-4803-923e-d62da42476a9,http://data.europa.eu/esco/skill/82ae17ef-a422-4803-923e-d62da42476a9,revise legal documents,skill/competence,cross-sector
82b14cde-76e7-4d4b-b564-c45c014f3ce4,http://data.europa.eu/esco/skill/82b14cde-76e7-4d4b-b564-c45c014f3ce4,waste removal regulations,knowledge,sector-specific
82de2df7-0d6c-42b1-94ac-b3e9a029e917,http://data.europa.eu/esco/skill/82de2df7-0d6c-42b1-94ac-b3e9a029e917,use back-up and recovery tools,skill/competence,cross-sector
82fea746-853f-4f1b-8ab7-55de8619cccd,http://data.europa.eu/esco/skill/82fea746-853f-4f1b-8ab7-55de8619cccd,lean manufacturing,knowledge,cross-sector
8300443c-c793-4102-bff5-aa917a0cb39f,http://data.europa.eu/esco/skill/8300443c-c793-4102-bff5-aa917a0cb39f,define roadmap for blockchain in applications,skill/competence,cross-sector
8316979b-df5a-4dc7-98ef-61ec6a10df84,http://data.europa.eu/esco/skill/8316979b-df5a-4dc7-98ef-61ec6a10df84,conduct quantitative research,skill/competence,cross-sector
8318ca1f-117e-4a21-a07a-5d7515a21035,http://data.europa.eu/esco/skill/8318ca1f-117e-4a21-a07a-5d7515a21035,provide training in sustainable tourism development and management,skill/competence,sector-specific
83218cac-3599-417e-93d2-26013cdccd98,http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98,service-oriented modelling,knowledge,sector-specific
8327754d-3990-4056-b07e-4faa49cfcd26,http://data.europa.eu/esco/skill/8327754d-3990-4056-b07e-4faa49cfcd26,innovate in ICT,skill/competence,sector-specific
833289fa-3646-4010-9d9e-93ba8c9ef2d8,http://data.europa.eu/esco/skill/833289fa-3646-4010-9d9e-93ba8c9ef2d8,apply research ethics and scientific integrity principles in research activities,skill/competence,cross-sector
8359bd04-d2cb-4757-af1f-39a921df9efe,http://data.europa.eu/esco/skill/8359bd04-d2cb-4757-af1f-39a921df9efe,remove computer virus or malware from a computer,skill/competence,cross-sector
8360f128-ef04-41f6-8fd0-203f41dc05dc,http://data.europa.eu/esco/skill/8360f128-ef04-41f6-8fd0-203f41dc05dc,receive appropriate permissions for use of recorded audiovisual examples,skill/competence,sector-specific
8369c2d6-c100-4cf6-bd83-9668d8678433,http://data.europa.eu/esco/skill/8369c2d6-c100-4cf6-bd83-9668d8678433,utilise machine learning,skill/competence,sector-specific
8369ede5-4200-4a44-be2e-bc60ef959259,http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,Microsoft Visual C++,knowledge,sector-specific
83723a7f-e905-4d6c-82ba-f40ab873883d,http://data.europa.eu/esco/skill/83723a7f-e905-4d6c-82ba-f40ab873883d,demonstrate intercultural competences in hospitality services,skill/competence,sector-specific
83934f53-5ffa-478f-9f8f-b779e9b4fc7a,http://data.europa.eu/esco/skill/83934f53-5ffa-478f-9f8f-b779e9b4fc7a,self-service technologies in tourism,knowledge,sector-specific
83b33952-3872-46ec-9a2e-b28f91303a7e,http://data.europa.eu/esco/skill/83b33952-3872-46ec-9a2e-b28f91303a7e,oversee development of software,skill/competence,sector-specific
83e97138-899a-4af8-9187-47823e875841,http://data.europa.eu/esco/skill/83e97138-899a-4af8-9187-47823e875841,follow the statutory obligations,skill/competence,cross-sector
83fc0b2b-6cd2-46af-b1ff-d3fc83604c26,http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26,energy efficiency,knowledge,sector-specific
84251cb1-babf-4d17-a3cd-baa642c24c8d,http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d,IBM Informix,knowledge,sector-specific
84605f91-5ab4-4965-a1ad-cdc1901a820d,http://data.europa.eu/esco/skill/84605f91-5ab4-4965-a1ad-cdc1901a820d,marketing department processes,knowledge,sector-specific
846f6e5c-1a74-491d-b756-753c01d785dd,http://data.europa.eu/esco/skill/846f6e5c-1a74-491d-b756-753c01d785dd,execute after sales activities,skill/competence,sector-specific
84f583f4-f32a-4202-9b92-e25f0c978410,http://data.europa.eu/esco/skill/84f583f4-f32a-4202-9b92-e25f0c978410,core banking software,knowledge,sector-specific
84f58e3d-8669-4d83-8c1d-5dd1e73a654f,http://data.europa.eu/esco/skill/84f58e3d-8669-4d83-8c1d-5dd1e73a654f,create database diagrams,skill/competence,sector-specific
85038d57-1fdd-40de-b908-2c005545a8c3,http://data.europa.eu/esco/skill/85038d57-1fdd-40de-b908-2c005545a8c3,SketchBook Pro,knowledge,sector-specific
852d758c-f222-4edc-99ad-31c9e3bd8079,http://data.europa.eu/esco/skill/852d758c-f222-4edc-99ad-31c9e3bd8079,provide operational efficiency training to employees,skill/competence,cross-sector
855dceb9-78cf-448b-8113-33f59f281117,http://data.europa.eu/esco/skill/855dceb9-78cf-448b-8113-33f59f281117,ensure price competitiveness,skill/competence,cross-sector
855f15f1-3add-44b9-a724-7d0be617fdb2,http://data.europa.eu/esco/skill/855f15f1-3add-44b9-a724-7d0be617fdb2,advise on career,skill/competence,sector-specific
85616cc4-98bf-4355-9cf1-72ff11752848,http://data.europa.eu/esco/skill/85616cc4-98bf-4355-9cf1-72ff11752848,develop ICT device driver,skill/competence,occupation-specific
857e8624-4db0-4725-a758-5914bd8cc350,http://data.europa.eu/esco/skill/857e8624-4db0-4725-a758-5914bd8cc350,thermodynamics,knowledge,cross-sector
85aa1871-db96-42f7-801f-c39f924de2d7,http://data.europa.eu/esco/skill/85aa1871-db96-42f7-801f-c39f924de2d7,plan shifts of employees,skill/competence,cross-sector
85c11255-469f-41bd-a6d1-382bc4a87783,http://data.europa.eu/esco/skill/85c11255-469f-41bd-a6d1-382bc4a87783,interpret technical texts,skill/competence,sector-specific
85e6b82a-8244-45f6-8300-a6b2d62ee748,http://data.europa.eu/esco/skill/85e6b82a-8244-45f6-8300-a6b2d62ee748,communicate test results to other departments,skill/competence,cross-sector
85f46538-ae70-498a-bfbc-b8ddafe96c7d,http://data.europa.eu/esco/skill/85f46538-ae70-498a-bfbc-b8ddafe96c7d,levels of software testing,knowledge,sector-specific
86065a19-7537-4bd5-b41c-7e0638d67b58,http://data.europa.eu/esco/skill/86065a19-7537-4bd5-b41c-7e0638d67b58,follow standards for machinery safety,skill/competence,sector-specific
860e85ee-5992-445a-b3d3-9bab524f7600,http://data.europa.eu/esco/skill/860e85ee-5992-445a-b3d3-9bab524f7600,manage resources for educational purposes,skill/competence,sector-specific
861313ba-3a1a-4d33-842a-1b8e45e2415b,http://data.europa.eu/esco/skill/861313ba-3a1a-4d33-842a-1b8e45e2415b,manage ICT legacy implication,skill/competence,sector-specific
8614b988-b907-473e-a701-47b525959dc8,http://data.europa.eu/esco/skill/8614b988-b907-473e-a701-47b525959dc8,advise on heating systems energy efficiency,skill/competence,cross-sector
861cc783-6d4c-442e-9081-3a6e389be454,http://data.europa.eu/esco/skill/861cc783-6d4c-442e-9081-3a6e389be454,install electronic communication equipment,skill/competence,sector-specific
867137fb-ff1b-4ca3-99f3-cb6969aa2c68,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,TypeScript,knowledge,sector-specific
86945516-619a-456e-b0d0-2fb31d927992,http://data.europa.eu/esco/skill/86945516-619a-456e-b0d0-2fb31d927992,perform surveying calculations,skill/competence,cross-sector
8696aff0-18c0-4ba6-a4d0-9a21861b3e5e,http://data.europa.eu/esco/skill/8696aff0-18c0-4ba6-a4d0-9a21861b3e5e,World Wide Web Consortium standards,knowledge,cross-sector
86d2e2ea-1ba2-4aa6-b465-8a1f9abc81b8,http://data.europa.eu/esco/skill/86d2e2ea-1ba2-4aa6-b465-8a1f9abc81b8,apply information security policies,skill/competence,sector-specific
86f0bb12-6491-4be7-8306-c88900e91a63,http://data.europa.eu/esco/skill/86f0bb12-6491-4be7-8306-c88900e91a63,green bonds,knowledge,sector-specific
86f7126d-97fd-4da5-be96-d1cf6ecd54e6,http://data.europa.eu/esco/skill/86f7126d-97fd-4da5-be96-d1cf6ecd54e6,Microsoft Visio,knowledge,sector-specific
872a1632-f1db-4feb-bb27-0a6a359b7591,http://data.europa.eu/esco/skill/872a1632-f1db-4feb-bb27-0a6a359b7591,promote open innovation in research,skill/competence,cross-sector
873f205a-05f8-45f8-b544-fe963a3edc1e,http://data.europa.eu/esco/skill/873f205a-05f8-45f8-b544-fe963a3edc1e,address identified risks,skill/competence,sector-specific
8744f28f-59a9-45af-8ef6-6944cb5a1473,http://data.europa.eu/esco/skill/8744f28f-59a9-45af-8ef6-6944cb5a1473,risk identification,knowledge,cross-sector
874ad0e1-cb4a-46e4-8bb7-38c4025fc0a9,http://data.europa.eu/esco/skill/874ad0e1-cb4a-46e4-8bb7-38c4025fc0a9,apply immigration law,skill/competence,sector-specific
875eeec4-fc70-4e6a-80ef-4d18356976e3,http://data.europa.eu/esco/skill/875eeec4-fc70-4e6a-80ef-4d18356976e3,forecast workload,skill/competence,cross-sector
8764d4b1-e069-44f2-8baa-fb1eee1850ec,http://data.europa.eu/esco/skill/8764d4b1-e069-44f2-8baa-fb1eee1850ec,Oracle Application Development Framework,knowledge,sector-specific
8770350e-746f-4adb-9556-18ca68104be6,http://data.europa.eu/esco/skill/8770350e-746f-4adb-9556-18ca68104be6,market research,knowledge,cross-sector
8785ccda-6f9f-4cf3-9033-fda10653d0be,http://data.europa.eu/esco/skill/8785ccda-6f9f-4cf3-9033-fda10653d0be,JSSS,knowledge,sector-specific
87af00b5-30fa-41c8-bfa5-357f22c8d589,http://data.europa.eu/esco/skill/87af00b5-30fa-41c8-bfa5-357f22c8d589,replace defect components,skill/competence,cross-sector
87cadd76-4e3a-47e5-b66d-559fbc1e8993,http://data.europa.eu/esco/skill/87cadd76-4e3a-47e5-b66d-559fbc1e8993,respond to enquiries,skill/competence,cross-sector
87de6e49-ca1c-42a4-8751-5ff0b991966b,http://data.europa.eu/esco/skill/87de6e49-ca1c-42a4-8751-5ff0b991966b,negotiate with stakeholders,skill/competence,cross-sector
88033500-d3a7-4a94-ba88-0f1680b9d017,http://data.europa.eu/esco/skill/88033500-d3a7-4a94-ba88-0f1680b9d017,surface-mount technology,knowledge,sector-specific
8804d963-5a31-4609-b5df-f741b7199fb7,http://data.europa.eu/esco/skill/8804d963-5a31-4609-b5df-f741b7199fb7,internal auditing,knowledge,cross-sector
880c54f9-866e-4f37-b5fa-25ef8a7d49b6,http://data.europa.eu/esco/skill/880c54f9-866e-4f37-b5fa-25ef8a7d49b6,accounting techniques,knowledge,cross-sector
8836a5a5-e2ff-4baf-aae3-bfb78a4cca7f,http://data.europa.eu/esco/skill/8836a5a5-e2ff-4baf-aae3-bfb78a4cca7f,criminal law,knowledge,cross-sector
88564d2d-2dc9-4789-864a-f9cb73f389ec,http://data.europa.eu/esco/skill/88564d2d-2dc9-4789-864a-f9cb73f389ec,maintain data entry requirements,skill/competence,sector-specific
885808f7-f42b-406e-95f2-28efcd45ddda,http://data.europa.eu/esco/skill/885808f7-f42b-406e-95f2-28efcd45ddda,carry out energy management of facilities,skill/competence,cross-sector
8867088a-e54d-41bc-81e8-a21ff98e81d3,http://data.europa.eu/esco/skill/8867088a-e54d-41bc-81e8-a21ff98e81d3,calibrate electronic instruments,skill/competence,cross-sector
88680a21-57f9-46b6-8268-7d8e42aef849,http://data.europa.eu/esco/skill/88680a21-57f9-46b6-8268-7d8e42aef849,architecture regulations,knowledge,sector-specific
887a5c70-5524-4c7d-96cc-6cdcf1c5309f,http://data.europa.eu/esco/skill/887a5c70-5524-4c7d-96cc-6cdcf1c5309f,inspect building systems,skill/competence,cross-sector
8899ee6c-7df4-41dd-9dc5-36be940864ee,http://data.europa.eu/esco/skill/8899ee6c-7df4-41dd-9dc5-36be940864ee,coordinate export transportation activities,skill/competence,sector-specific
88af9294-b697-4687-ae19-aefbb6234dfa,http://data.europa.eu/esco/skill/88af9294-b697-4687-ae19-aefbb6234dfa,economics,knowledge,cross-sector
88b406d0-72e2-4087-be19-d5992d259473,http://data.europa.eu/esco/skill/88b406d0-72e2-4087-be19-d5992d259473,personnel management,knowledge,cross-sector
88ba6ce6-d285-49ef-80db-07ecfaec03db,http://data.europa.eu/esco/skill/88ba6ce6-d285-49ef-80db-07ecfaec03db,examine advertisement layout,skill/competence,cross-sector
88ec9e5e-8798-475d-81a3-dd5ea7e96215,http://data.europa.eu/esco/skill/88ec9e5e-8798-475d-81a3-dd5ea7e96215,qualitative risk analysis techniques,knowledge,sector-specific
88f823da-ab17-4559-8985-69b1507675ca,http://data.europa.eu/esco/skill/88f823da-ab17-4559-8985-69b1507675ca,discharge employees,skill/competence,cross-sector
89602bfd-eba0-4989-bd1a-19398df22420,http://data.europa.eu/esco/skill/89602bfd-eba0-4989-bd1a-19398df22420,negotiate prices for transport of cargo,skill/competence,sector-specific
896563fc-6255-4419-89c2-ffed30159ad6,http://data.europa.eu/esco/skill/896563fc-6255-4419-89c2-ffed30159ad6,conduct research interview,skill/competence,cross-sector
897b393f-e7e0-4248-a40d-d77119694e83,http://data.europa.eu/esco/skill/897b393f-e7e0-4248-a40d-d77119694e83,distributed computing,knowledge,sector-specific
899e57b3-b1a6-44c6-95d8-faa058294366,http://data.europa.eu/esco/skill/899e57b3-b1a6-44c6-95d8-faa058294366,support community-based tourism,skill/competence,sector-specific
89ba58e8-a67e-4d2b-ad42-6acab25c241b,http://data.europa.eu/esco/skill/89ba58e8-a67e-4d2b-ad42-6acab25c241b,measure customer feedback,skill/competence,cross-sector
89c1d71c-f443-4e60-a7c3-f824ecb10597,http://data.europa.eu/esco/skill/89c1d71c-f443-4e60-a7c3-f824ecb10597,types of media,knowledge,cross-sector
89cd5be3-b045-4172-82a3-f23b9faca79d,http://data.europa.eu/esco/skill/89cd5be3-b045-4172-82a3-f23b9faca79d,create patent draft,skill/competence,cross-sector
89d574b8-f0ea-4ae8-9008-f575e37e9f11,http://data.europa.eu/esco/skill/89d574b8-f0ea-4ae8-9008-f575e37e9f11,implement smart contracts,skill/competence,cross-sector
89f6560b-2194-45c9-9ece-d33049a73eef,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef,computer engineering,knowledge,cross-sector
89ff28d6-342c-435d-83aa-83e71dbbbc96,http://data.europa.eu/esco/skill/89ff28d6-342c-435d-83aa-83e71dbbbc96,conduct financial audits,skill/competence,cross-sector
8a16add0-6faa-4387-896c-ee641568d89f,http://data.europa.eu/esco/skill/8a16add0-6faa-4387-896c-ee641568d89f,trigonometry,knowledge,sector-specific
8a30eb28-eca0-4ab6-8c05-32c47d3e0dd6,http://data.europa.eu/esco/skill/8a30eb28-eca0-4ab6-8c05-32c47d3e0dd6,BlackArch,knowledge,sector-specific
8a326ee1-169c-4c44-b38b-8f1bb20ec79b,http://data.europa.eu/esco/skill/8a326ee1-169c-4c44-b38b-8f1bb20ec79b,identify accounting errors,skill/competence,cross-sector
8a43795b-bb38-4f29-91df-a6c92ad4643c,http://data.europa.eu/esco/skill/8a43795b-bb38-4f29-91df-a6c92ad4643c,analyse financial performance of a company,skill/competence,cross-sector
8a753714-9a19-4418-9b37-77e79d72c705,http://data.europa.eu/esco/skill/8a753714-9a19-4418-9b37-77e79d72c705,integrate new products in manufacturing,skill/competence,cross-sector
8abdc43c-2bfd-417c-97c2-27fcdaf53171,http://data.europa.eu/esco/skill/8abdc43c-2bfd-417c-97c2-27fcdaf53171,promote environmental awareness,skill/competence,cross-sector
8add048c-4d51-41c5-8aa2-f57412c4a637,http://data.europa.eu/esco/skill/8add048c-4d51-41c5-8aa2-f57412c4a637,enhance production workflow,skill/competence,cross-sector
8af15e52-c743-43da-94aa-c4ea52d4f3e8,http://data.europa.eu/esco/skill/8af15e52-c743-43da-94aa-c4ea52d4f3e8,conduct educational activities,skill/competence,sector-specific
8af372fa-7b85-4bab-ab20-3f2eb980c400,http://data.europa.eu/esco/skill/8af372fa-7b85-4bab-ab20-3f2eb980c400,total quality control,knowledge,sector-specific
8afe68ff-b261-4fa8-ab25-bb30b0e5c292,http://data.europa.eu/esco/skill/8afe68ff-b261-4fa8-ab25-bb30b0e5c292,motion graphics,knowledge,cross-sector
8b0f73ff-d36b-4196-bb83-464c3a6ef07d,http://data.europa.eu/esco/skill/8b0f73ff-d36b-4196-bb83-464c3a6ef07d,game theory,knowledge,cross-sector
8b4e63f6-0194-4e3b-8dcc-e9636e6276b8,http://data.europa.eu/esco/skill/8b4e63f6-0194-4e3b-8dcc-e9636e6276b8,record court procedures,skill/competence,cross-sector
8b7409b0-e18e-4dfc-9ad9-8ddbcce38849,http://data.europa.eu/esco/skill/8b7409b0-e18e-4dfc-9ad9-8ddbcce38849,keep records of customer interaction,skill/competence,cross-sector
8b79c118-1687-4d8e-84d1-e96da860d432,http://data.europa.eu/esco/skill/8b79c118-1687-4d8e-84d1-e96da860d432,assess students' preliminary learning experiences,skill/competence,sector-specific
8b8ed44b-5d29-4a42-a87f-a77739b5bfcd,http://data.europa.eu/esco/skill/8b8ed44b-5d29-4a42-a87f-a77739b5bfcd,promote employment policy,skill/competence,sector-specific
8b9332c7-2551-4527-9a64-a615713d8b02,http://data.europa.eu/esco/skill/8b9332c7-2551-4527-9a64-a615713d8b02,evaluate employees,skill/competence,cross-sector
8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,use software libraries,skill/competence,sector-specific
8bad61b8-75f7-4bdc-b994-f7158f4b90f0,http://data.europa.eu/esco/skill/8bad61b8-75f7-4bdc-b994-f7158f4b90f0,set organisational policies,skill/competence,cross-sector
8bbdb795-0deb-478f-91e4-5238867ed8ba,http://data.europa.eu/esco/skill/8bbdb795-0deb-478f-91e4-5238867ed8ba,blockchain terminology,knowledge,sector-specific
8bc11ec8-90a3-4d4d-aba3-1c48c71e8fe2,http://data.europa.eu/esco/skill/8bc11ec8-90a3-4d4d-aba3-1c48c71e8fe2,manage third-party logistics providers,skill/competence,occupation-specific
8bc1c7da-c832-4896-a441-30d087c46aad,http://data.europa.eu/esco/skill/8bc1c7da-c832-4896-a441-30d087c46aad,examine engineering principles,skill/competence,cross-sector
8bc3c77c-30c3-45e6-bd61-069ba433ecfe,http://data.europa.eu/esco/skill/8bc3c77c-30c3-45e6-bd61-069ba433ecfe,e-learning software infrastructure,knowledge,sector-specific
8bc75dce-beba-40f9-93fc-66c9708ed74b,http://data.europa.eu/esco/skill/8bc75dce-beba-40f9-93fc-66c9708ed74b,advise on efficiency improvements,skill/competence,cross-sector
8bdc520c-6293-4e99-bf6f-a44d5da3ebcb,http://data.europa.eu/esco/skill/8bdc520c-6293-4e99-bf6f-a44d5da3ebcb,monitor legislation developments,skill/competence,cross-sector
8c1ffdbd-3581-4102-bcf9-d802ded713fa,http://data.europa.eu/esco/skill/8c1ffdbd-3581-4102-bcf9-d802ded713fa,types of pensions,knowledge,cross-sector
8c4b7305-4b83-4586-9d42-2817f96c60ea,http://data.europa.eu/esco/skill/8c4b7305-4b83-4586-9d42-2817f96c60ea,pose questions referring to documents,skill/competence,cross-sector
8c4c49d4-9708-433f-8ca7-bf2c5211ee49,http://data.europa.eu/esco/skill/8c4c49d4-9708-433f-8ca7-bf2c5211ee49,develop creative ideas,skill/competence,cross-sector
8c855071-e09d-4f08-9af9-bdc9de6d909e,http://data.europa.eu/esco/skill/8c855071-e09d-4f08-9af9-bdc9de6d909e,perform media outlets research,skill/competence,cross-sector
8c88d336-c249-4537-b26e-d679a85c4b9b,http://data.europa.eu/esco/skill/8c88d336-c249-4537-b26e-d679a85c4b9b,Ajax Framework,knowledge,sector-specific
8ccbc13b-2856-4363-ba61-8a47be4d2eca,http://data.europa.eu/esco/skill/8ccbc13b-2856-4363-ba61-8a47be4d2eca,teach marketing principles,skill/competence,cross-sector
8d10ae08-3b0d-4bbb-86c5-25dd2c6858cd,http://data.europa.eu/esco/skill/8d10ae08-3b0d-4bbb-86c5-25dd2c6858cd,teach customer service techniques,skill/competence,sector-specific
8d202e22-85e9-47b1-a1e0-3296d17244cd,http://data.europa.eu/esco/skill/8d202e22-85e9-47b1-a1e0-3296d17244cd,observe confidentiality,skill/competence,cross-sector
8d3deb53-3998-42eb-97f3-4e8ccb7591a5,http://data.europa.eu/esco/skill/8d3deb53-3998-42eb-97f3-4e8ccb7591a5,promote financial products,skill/competence,sector-specific
8d4271ca-c9fd-40b3-875f-15f78332a49e,http://data.europa.eu/esco/skill/8d4271ca-c9fd-40b3-875f-15f78332a49e,quality standards,knowledge,cross-sector
8d49f760-3765-4612-8d40-a2bdd50738fe,http://data.europa.eu/esco/skill/8d49f760-3765-4612-8d40-a2bdd50738fe,fill out forms,skill/competence,cross-sector
8d5ee30c-4b1c-465f-84a1-7bb7a05aaca6,http://data.europa.eu/esco/skill/8d5ee30c-4b1c-465f-84a1-7bb7a05aaca6,monitor banking activities,skill/competence,occupation-specific
8dba2a16-2804-4d60-a385-73c0734db749,http://data.europa.eu/esco/skill/8dba2a16-2804-4d60-a385-73c0734db749,coordinate automotive repair and maintenance service,skill/competence,occupation-specific
8dc71fcf-2f4e-4877-92da-73d58547f2c0,http://data.europa.eu/esco/skill/8dc71fcf-2f4e-4877-92da-73d58547f2c0,assist judge,skill/competence,sector-specific
8dcbcabe-09f7-4d11-940d-125af57bbc40,http://data.europa.eu/esco/skill/8dcbcabe-09f7-4d11-940d-125af57bbc40,track key performance indicators,skill/competence,cross-sector
8dd2806f-6dcf-477c-a5bf-66b5d6e02637,http://data.europa.eu/esco/skill/8dd2806f-6dcf-477c-a5bf-66b5d6e02637,prepare correspondence for customers,skill/competence,cross-sector
